frag_ID,,Locus,attivita,ware,fragment_type,weight_g,surface_area,diameter,perc_preserved,rim_length,rim_height,height_of_preserved_wall,basefloorlength,lengthpreserved.lid,angle_f_rim,angle_of_body,open_closed,main_angle_up,secondary_base_angle,upper_thickness,central_thickness,lowerthickness,surface_treat,macro_fabric,SAS_notes,morphology_notes,edges,chip,chip_length,calcium_crust,perc_calc_int,perc_calc_ext,stains,abras_base_int,abras_wall_int,abras_rim_int,abras_base_ext,abras_wall_ext,abras_rim_ext,location_of_abrasion,direction_scratches_ext,scratch_dir_ext_num,concentric_scr_ext,chordal_scr_ext,radial_scr_ext,criss_cross_e,surface_area_abrasion_e,direction_scratches_int,scratch_dir_int_num,concentric_scr_int,chordal_scr_int,radial_scr_int,criss_cross_i,surface_area_abrasion_i,microscopic_image,blackening_int,BL_int_1,BL_int_2,BL_int_3,BL_int_4,BL_int_5,BL_int_6,BL_int_7,BL_int_8,BL_int_9,BL_int_10,BL_int_11,BL_int_22,blackening_location_int,blackening_ext,BL_ext_1,BL_ext_2,BL_ext_3,BL_ext_4,BL_ext_5,BL_ext_6,BL_ext_7,BL_ext_8,BL_ext_9,BL_ext_10,BL_ext_11,BL_ext_22,blackening_location_ext,bottom_base,alteration_notes,frag_type_num,ware_num,filter_MusarnaRIM_WHOLE,site_num,filter_LARGERVESSELS_percpres,PrimaryLast,filter_Musarna_cookware_rims,filter_$,Rdiamete,Ndiamete,dup_diam_CW,RAN001,NTI001,julie_period,nov19.3pm_period,cistern,ocu_num,funct_type,RAN002,NTI002,black_tot,black_tot_int,black_tot_ext,both_fours,abras_tot_int,abras_tot_ext,R_olladiam,N_olladiam,R_ollaangle,N_ollarimangle,Rangle_f,Nangle_f,RAN003,NTI003,cookware_base_groups,int_cookware_black5,RAN004,NTI004,PERIOD_old,PERIOD,period_pop_jan22,collapsed_periods
5350,Musarna,635008,,irsc,rim,26,16,21,11,7.0,3.0,,,,45,,o,,,6.88,,9.41,int red slip thin,rare subrounded brown grain; medium brown sand,,,2,,,Y,0,20,,0,1,0,0,0,0,wall_int,,,,,,,,patch,4,0,0,0,,16.00,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,slip is mostly removed int,10,21,1,1,1,0,1,0,163.000,13,21.00,,,9,9,635,1,3,,,1,0,1,,1.00,0.00,,,,,,,,,,,,1,8,8,8,8
5351,Musarna,635008,,irsc,rim,11,9,,4,1.0,2.5,,,,,,o,,,7.55,,6.24,red int slip,rare rounded black grain; medium subangular clear grey grains; medium black subangular parts; rare white subrounded grain,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,21,1,1,0,0,0,0,,,,,,9,9,635,1,3,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,8,8,8,8
5352,Musarna,635008,,irsc,rim,14,16,23,5,4.0,3.5,,,,60,,o,,,7.30,6.08,5.26,red int slip,rare subangular clear grain; medium black subangular parts,,,1,,,N,,,,0,0,1,0,0,0,rim_int,,,,,,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,minor wear on edge of rim,10,21,1,1,1,0,1,0,197.000,15,23.00,,,9,9,635,1,3,,,0,0,0,,1.00,0.00,,,,,,,,,,,,2,8,8,8,8
5353,Musarna,635008,,da fuoco,rim,20,16,13,19,7.5,3.0,,,,65,60,c,,,4.47,3.73,4.39,,rare subangular clear grain; medium gold grain sized flakes;,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,1,0,0,0,0,0,0,0,0,4,4,0,0,0,1,1,0,0,0,0,0,0,0,45.,0,ext blackening has a darker lower strip and a lighter upper strip,10,14,1,1,1,0,1,0,67.000,6,13.00,66.500,7,9,9,635,2,2,,,1,1,1,7000.00,0.00,0.00,43.500,7,8.500,2,48.000,1,113.000,2,,0,,,8,8,8,8
5354,Musarna,635008,,da fuoco,rim,37,25,26,8,7.0,3.0,,,,80,,o,,,8.12,,6.00,,rare subangular clear grain; rare subangular white grain; rare subrounded black grain,,,1,,,N,,,,0,0,1,0,0,1,"rim_int
rim_ext",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,int rim heavily worn; ext rim minor wear,10,14,1,1,1,0,1,,216.000,17,26.00,173.500,17,9,9,635,3,,,,1,0,1,,1.00,1.00,,,,,,,,,,,,,8,8,8,8
5355,Musarna,635008,,da fuoco,rim,13,25,11,14,4.5,3.0,,,,80,65,c,,,4.94,,2.75,,rare gold flakes,,,1,,,Y,10,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,1,0,0,10,3,0,0,0,0,1,0,0,0,0,0,0,0,5.,0,,10,14,1,1,1,0,1,0,42.500,4,11.00,42.500,5,9,9,635,2,2,,,1,1,1,,0.00,0.00,26.500,5,57.500,10,148.000,3,56.000,1,,0,,,8,8,8,8
5356,Musarna,635008,,da fuoco,rim,32,25,22,5,4.0,4.5,,,,20,,o,,,6.46,6.36,6.61,almost burnished,rare white sand not much else,,"weird form, weird that its matrix is so smooth",1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,1,0,0,0,9,4,0,0,0,0,0,0,0,0,1,0,0,0,9.,0,,10,14,1,1,1,0,1,0,180.000,14,22.00,154.500,16,9,9,635,1,1,18,12,1,1,1,,0.00,0.00,,,,,,,,,,0,28.000,,8,8,8,8
5357,Musarna,635008,,da fuoco,rim,23,16,17,14,7.0,1.0,,,,85,,u,,,3.46,,,,rare subangular clear grain; medium clear subangular parts;,,,1,,,Y,2,2,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,0,0,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,,10,14,1,1,1,0,1,,117.500,9,17.00,111.000,11,9,9,635,3,,,,1,1,1,7000.00,0.00,0.00,,,,,,,,,,0,,,8,8,8,8
5358,Musarna,635008,,da fuoco,rim,11,9,14,10,4.0,2.0,,,,90,,u,,,4.91,,2.79,,rare clear subangular parts,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,1,0,0,0,0,0,0,0,0,0,0,2.,0,,10,14,1,1,1,0,1,0,80.000,7,14.00,78.500,8,9,9,635,1,1,6,4,1,1,1,,0.00,0.00,,,,,,,,,,0,9.500,,8,8,8,8
5359,Musarna,635008,,da fuoco,rim,9,9,11,10,3.5,2.0,,,,75,,u,,,6.19,,4.89,,medium subangular clear grain; rare subangular pink grains; rare subangular black parts,,,1,lip,1,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,14,1,1,1,0,1,0,42.500,4,11.00,42.500,5,9,9,635,3,2,,,0,0,0,,0.00,0.00,26.500,5,35.000,6,112.000,2,56.000,1,,,,,8,8,8,8
5360,Musarna,635008,,da fuoco,rim,14,9,21,6,4.0,1.5,,,,85,,o,,,6.61,,4.95,,rare subangular white parts; rare subrounded black grain,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,,10,14,1,1,1,0,1,0,163.000,13,21.00,143.000,14,9,9,635,1,1,15,10,1,0,1,,0.00,0.00,,,,,,,,,,,25.000,,8,8,8,8
5361,Musarna,635008,,da fuoco,rim,27,16,20,11,7.0,3.0,,,,80,,u,,,6.10,,3.81,,medium particle sized gold flakes,,,1,,,N,,,,0,0,0,0,1,1,"wall_ext
rim_ext",concentric,1,1,0,0,,4.00,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,0,0,0,0,0,0,0,0,,0,ext wall has a patch of flakiness; ext rim is worn parallelly,10,14,1,1,1,0,1,0,147.500,12,20.00,132.500,13,9,9,635,2,2,,,1,0,1,,0.00,1.00,88.000,14,57.500,10,148.000,3,209.500,4,,,,,8,8,8,8
5362,Musarna,635008,,da fuoco,rim,18,12,10,12,4.5,3.5,,,,90,,u,,,7.12,4.02,5.72,,rare subangular clear grain; rare black subangular parts; rare gold sand,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,14,1,1,1,0,1,,26.500,3,10.00,26.500,3,9,9,635,3,,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,8,8,8,8
5363,Musarna,635008,,da fuoco,rim,22,12,22,5,3.5,3.0,,,,90,,u,,,7.57,,5.57,,rare subrounded white grains; rare rounded black grain; rare gold particle sized flakes,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,,10,14,1,1,1,0,1,,180.000,14,22.00,154.500,16,9,9,635,3,,,,1,0,1,,0.00,0.00,,,,,,,,,,,,,8,8,8,8
5364,Musarna,635008,,da fuoco,rim,12,9,8,13,3.5,3.5,,,,90,70,u,,,4.25,3.26,3.23,,medium subangular clear grain; rare fine gold sand,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,,10,14,1,1,1,0,1,0,8.000,1,8.00,8.000,1,9,9,635,3,2,,,1,0,1,,0.00,0.00,7.000,2,112.500,18,236.500,4,11.000,1,,,,,8,8,8,8
5365,Musarna,635008,,da fuoco,rim,22,25,11,25,9.0,4.0,,,,70,0,c,,,3.97,3.52,2.25,,rare particle sized gold flakes,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,1,0,0,10,4,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,,10,14,1,1,1,0,1,0,42.500,4,11.00,42.500,5,9,9,635,2,2,,,1,1,1,,0.00,0.00,26.500,5,18.500,3,76.500,2,56.000,1,,0,,,8,8,8,8
5366,Musarna,635008,,da fuoco,rim,21,16,27,6,5.0,3.5,,,,90,,u,,,7.03,4.60,3.89,,rare subangular clear parts; medium gold sand,,,1,,,N,,,,0,0,1,0,0,0,rim_int,,,,,,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,,10,14,1,1,1,0,1,0,223.500,17,27.00,180.000,18,9,9,635,1,1,22,15,1,0,1,,1.00,0.00,,,,,,,,,,,33.000,,8,8,8,8
5367,Musarna,635008,,da fuoco,rim,18,12,17,10,5.5,3.0,,,,85,,u,,,5.07,,3.71,,rare subangular clear grain; rare gold sand,,,1,lip,2,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,,10,14,1,1,1,0,1,,117.500,9,17.00,111.000,11,9,9,635,3,,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,8,8,8,8
5368,Musarna,635008,,da fuoco,rim,22,16,19,10,5.5,2.5,,,,85,,u,,,7.10,,4.66,,rare subangular clear grain; rare subangular black grain; medium gold sand,,,1,,,N,,,,0,0,0,0,0,1,rim_ext,concentric,1,1,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,sharpest edge of rim is worn,10,14,1,1,1,0,1,,135.500,11,19.00,125.000,13,9,9,635,3,,,,1,1,1,,0.00,1.00,,,,,,,,,,0,,,8,8,8,8
5369,Musarna,635008,,da fuoco,rim,25,16,16,14,7.0,3.0,,,,85,70,u,,,6.42,3.58,3.47,,rare subangular clear grain; medium black sand,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,1,0,0,0,0,0,0,0,0,4.,0,,10,14,1,1,1,0,1,0,103.000,8,16.00,99.000,10,9,9,635,3,2,,,1,0,1,,0.00,0.00,68.500,11,85.500,14,191.500,3,177.000,3,,,,,8,8,8,8
5370,Musarna,635008,,da fuoco,rim,6,6,10,10,3.5,1.5,,,,65,,u,,,4.46,,4.21,,medium clear sand,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,1,0,0,10,4,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,,10,14,1,1,1,0,1,,26.500,3,10.00,26.500,3,9,9,635,3,,,,1,1,1,,0.00,0.00,,,,,,,,,,0,,,8,8,8,8
5371,Musarna,635008,,da fuoco,rim,45,36,20,9,6.0,7.0,,,,85,65,u,,,6.70,5.52,4.70,,rare subangular orange grains; medium clear sand,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,5,0,0,0,0,0,0,0,0,0,0,0,0,,3,0,0,0,0,1,0,0,0,0,0,0,0,5.,0,,10,14,1,1,1,0,1,0,147.500,12,20.00,132.500,13,9,9,635,2,2,,,1,1,1,,0.00,0.00,88.000,14,85.500,14,191.500,3,209.500,4,,1,,,8,8,8,8
5372,Musarna,635008,,da fuoco,rim,17,16,9,17,5.0,4.0,,,,85,70,c,,,5.17,4.46,4.33,,rare black sand; medium gold particle sized flakes,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,14,1,1,1,0,1,0,15.000,2,9.00,15.000,2,9,9,635,2,2,,,0,0,0,,0.00,0.00,12.000,2,85.500,14,191.500,3,20.500,1,,,,,8,8,8,8
5373,Musarna,635008,,da fuoco,rim,28,30,13,13,5.5,6.5,,,,80,60,c,,,4.15,3.80,3.75,,medium subangular clear parts,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,0,0,1,22,3,0,0,0,0,1,0,0,0,0,0,0,0,5.,0,the int 5 is actually the opposite of 5,10,14,1,1,1,0,1,0,67.000,6,13.00,66.500,7,9,9,635,2,2,,,1,1,1,,0.00,0.00,43.500,7,57.500,10,148.000,3,113.000,2,,0,,,8,8,8,8
5374,Musarna,635008,,da fuoco,rim,14,16,11,10,3.5,4.0,,,,80,90,u,,,6.03,4.16,3.03,,rare gold sand; rare subangular clear black grains,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,,10,14,1,1,1,0,1,0,42.500,4,11.00,42.500,5,9,9,635,2,2,,,1,1,1,,0.00,0.00,26.500,5,57.500,10,148.000,3,56.000,1,,0,,,8,8,8,8
5375,Musarna,635008,,da fuoco,rim,32,16,19,12,7.0,2.5,,,,80,,u,,,8.52,,5.52,,medium subangular black grain; rare white subangular grain,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,1,0,1,0,0,0,0,0,0,0,0,42.,0,,10,14,1,1,1,0,1,,135.500,11,19.00,125.000,13,9,9,635,3,,,,1,0,1,,0.00,0.00,,,,,,,,,,,,,8,8,8,8
5376,Musarna,635008,,da fuoco,rim,27,16,27,8,6.0,3.0,,,,90,,u,,,6.48,,4.06,,medium subangular clear grain; rare subrounded black grain; rare subangular white grain; medium particle sized gold flakes,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,,10,14,1,1,1,0,1,,223.500,17,27.00,180.000,18,9,9,635,3,,,,1,0,1,,0.00,0.00,,,,,,,,,,,,,8,8,8,8
5377,Musarna,635008,,da fuoco,rim,12,12,14,9,4.0,2.5,,,,70,,c,,,4.69,,2.71,,medium white subrounded parts,,,1,,,Y,20,40,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,10,1,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,,10,14,1,1,1,0,1,0,80.000,7,14.00,78.500,8,9,9,635,1,1,6,4,1,1,1,,0.00,0.00,,,,,,,,,,0,9.500,,8,8,8,8
5378,Musarna,635008,,da fuoco,rim,14,12,14,10,4.0,3.0,,,,80,50,c,,,5.20,3.81,3.46,,medium subrounded clear parts,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,3,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,,10,14,1,1,1,0,1,0,80.000,7,14.00,78.500,8,9,9,635,2,2,,,1,1,1,,0.00,0.00,53.000,9,57.500,10,148.000,3,137.000,3,,0,,,8,8,8,8
5379,Musarna,635008,,da fuoco,rim,13,12,14,10,4.5,2.5,,,,90,,u,,,6.08,,3.86,,rare subrounded clear parts,,,1,,,Y,0,5,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,1,0,0,10,4,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,,10,14,1,1,1,0,1,0,80.000,7,14.00,78.500,8,9,9,635,2,2,,,1,1,1,,0.00,0.00,53.000,9,112.500,18,236.500,4,137.000,3,,0,,,8,8,8,8
5380,Musarna,635008,,da fuoco,rim,14,12,13,11,4.5,2.0,,,,75,,u,,,4.51,,3.99,,rare subangular orange grain; medium gold flakes particle sized,,,1,lip,1,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,4,0,0,0,0,0,0,0,0,0,1,0,0,10,4,0,0,0,0,0,0,0,0,0,1,0,0,10.,0,,10,14,1,1,1,0,1,0,67.000,6,13.00,66.500,7,9,9,635,2,2,,,1,1,1,,0.00,0.00,43.500,7,35.000,6,112.000,2,113.000,2,,0,,,8,8,8,8
5381,Musarna,635008,,irsc,rim,116,64,33,29,19.0,4.0,,,,35,,o,,,8.29,9.07,9.65,int red slip,rare subrounded orange; rare subangular clear grain; medium subangular black parts,,2 frags joined,1,,,N,,,,0,0,1,0,0,0,rim_int,,,,,,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,1,0,0,0,0,0,0,0,0,0,0,0,1.,0,int edge of slip on rim is totally removed,10,21,1,1,1,0,1,0,254.500,20,33.00,,,9,9,635,1,3,,,1,0,1,,1.00,0.00,,,,,,,,,,,,2,8,8,8,8
5382,Musarna,635008,,irsc,rim,105,64,22,11,10.0,8.0,,,,65,,o,,,7.31,7.50,7.54,int red slip,medium subangular clear grain; medium black subangular parts; medium subangular pink parts,,"likely same vessel as 5383, 5384, 5385",1,,,N,,,,0,1,0,0,0,0,wall_int,,,,,,,,chordal,3,0,1,0,,,,3,0,0,0,1,0,0,0,0,0,0,0,0,4,,0,0,0,0,0,0,0,0,0,0,0,0,,0,int blackening is the opposite of 4; int diag cut is more like a deep gash diagonally going,10,21,1,1,1,0,1,0,180.000,14,22.00,,,9,9,635,1,1,,,1,1,0,,1.00,0.00,,,,,,,,,,0,,,8,8,8,8
5383,Musarna,635008,,irsc,rim,32,25,23,7,5.0,5.0,,,,60,,o,,,7.40,7.13,7.13,red int slip,medium subangular white parts; rare subangular black parts; rare subrounded pink grain,,"likely same vessel as 5382, 5384, 5385",1,int rim,2,Y,70,0,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,21,1,1,1,0,1,0,197.000,15,23.00,,,9,9,635,1,1,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,8,8,8,8
5384,Musarna,635008,,irsc,rim,16,9,,4,3.0,1.5,,,,60,,o,,,7.41,,7.24,int red slip,medium subangular clear grain; rare subangular white parts,,"likely same vessel as 5383, 5382, 5385",1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,10,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,21,1,1,0,0,0,0,,,,,,9,9,635,1,1,,,1,1,0,,0.00,0.00,,,,,,,,,,0,,,8,8,8,8
5385,Musarna,635008,,irsc,rim,21,16,22,5,3.5,3.5,,,,55,,o,,,7.34,7.67,7.58,,rare subrounded black grain; rare orange subangular grain,,"likely same vessel as 5383, 5384, 5382",1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,1,0,0,10,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,21,1,1,1,0,1,0,180.000,14,22.00,,,9,9,635,1,1,,,1,1,0,,0.00,0.00,,,,,,,,,,0,,,8,8,8,8
5386,Musarna,635008,,black gloss,rim,6,8,22,6,4.0,0.5,,,,-10,,o,,,4.37,,4.73,bg int and ext grey,rare brown sand,,,1,,,Y,5,0,,0,0,1,0,0,0,rim_int,,,,,,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,minor wear on edge on int rim,10,5,1,1,1,0,0,0,,,22.00,,,9,9,635,1,9,,,0,0,0,,1.00,0.00,,,,,,,,,,,,,8,8,8,8
5387,Musarna,635008,,black gloss,rim,6,9,25,7,5.5,2.0,,,,60,,o,,,5.14,,,bg int and ext,rare brown sand,,,1,,,N,,,,0,1,1,0,1,1,"rim_int
wall_int
rim_ext
wall_ext",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,slip worn in a linear fashion,10,5,1,1,1,0,0,0,,,25.00,,,9,9,635,1,9,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,8,8,8,8
5388,Musarna,635008,,black gloss,rim,6,9,31,4,2.5,2.0,,,,65,,o,,,4.89,,6.16,bg int and ext; grey iridescent,rare brown sand,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,5,1,1,0,0,0,0,,,31.00,,,9,9,635,1,9,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,8,8,8,8
5389,Musarna,635008,,black gloss,rim,7,9,23,4,3.5,2.5,,,,70,0,o,,,5.63,,4.20,bg int and ext,rare brown sand,,,1,,,N,,,,0,0,1,0,0,0,rim_int,,,,,,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,5,1,1,0,0,0,0,,,23.00,,,9,9,635,1,9,,,0,0,0,,1.00,0.00,,,,,,,,,,,,,8,8,8,8
5390,Musarna,635008,,black gloss,rim,3,4,13,11,4.5,1.0,,,,90,,o,,,4.30,,3.34,bg int and ext,none visible,,,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,10,5,1,1,1,0,0,0,,,13.00,,,9,9,635,1,9,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,8,8,8,8
5391,Musarna,635008,,black gloss,rim,5,8,19,4,4.0,1.5,,,,70,,o,,,3.19,,,bg int and ext,none visble,,,2,,,Y,5,10,,0,0,1,0,0,1,"rim_int
rim_ext",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,slip around rim completely removed,10,5,1,1,0,0,0,0,,,19.00,,,9,9,635,1,9,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,8,8,8,8
5392,Musarna,635008,,black gloss,rim,3,4,17,5,2.5,2.0,,,,75,,o,,,4.76,,5.34,bg int and ext,rare brown sand,,,1,,,N,,,,0,1,1,0,1,1,"rim_int
wall_int
wall_ext
rim_ext",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,ext slip worn in a linear fashion,10,5,1,1,1,0,0,0,,,17.00,,,9,9,635,1,9,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,8,8,8,8
5393,Musarna,635008,,black gloss,rim,4,8,23,5,3.5,2.0,,,,60,,o,,,4.61,,3.98,bg int and ext,none visible,,,1,,,N,,,,0,0,1,0,0,1,"rim_int
rim_ext",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,rim worn on sharpest edges,10,5,1,1,1,0,0,0,,,23.00,,,9,9,635,1,9,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,8,8,8,8
5394,Musarna,635008,,black gloss,rim,5,9,18,6,3.5,1.0,,,,80,0,o,,,5.60,,4.47,bg int and ext,rare brown sand,,,1,,,Y,20,0,,0,0,1,0,1,1,"rim_ext
rim_int
wall_ext",concentric,1,1,0,0,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,slip removed linearily,10,5,1,1,1,0,0,0,,,18.00,,,9,9,635,1,9,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,8,8,8,8
5395,Musarna,635008,,black gloss,rim,2,3,,4,2.5,2.0,,,,,,o,,,4.87,,,bg int and ext,rare black sand,,,2,,,N,,,,0,0,1,0,0,0,rim_int,,,,,,,,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,rim worn on sharpest edge,10,5,1,1,0,0,0,0,,,,,,9,9,635,1,9,,,0,0,0,,1.00,0.00,,,,,,,,,,,,,8,8,8,8
5396,Musarna,635008,,black gloss,rim with handle,18,9,,4,1.0,2.0,,,,,,c,,,8.65,,,bg slip matte and thin on top half of handle,medium black and brown sand,,,2,,,N,,,,0,0,1,0,1,0,"rim_int
wall_ext",patch,4,0,0,0,,9.00,concentric,1,1,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,sharpest edge of rim is worn; entire ext slip is worn in a speckled manner,12,5,1,1,0,0,0,0,,,,,,9,9,635,2,7,,,0,0,0,,1.00,1.00,,,,,,,,,,,,,8,8,8,8
5397,Musarna,635008,,black gloss,handle,8,4,,,,,,,,,,,,,11.00,,,bg int and ext very thick,none visible,,folded ear sort of,1,,,N,,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,6,5,0,1,0,0,0,0,,,,,,9,9,635,,,,,0,0,0,,0.00,0.00,,,,,,,,,,,,,8,8,8,8
